file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX200502039,38,18,Lokalita: Planá - lokalita Radná (okr. Plzeň - město),ces_Latn,0.9545,304.00,Noisy
CTX200502039,38,19,"TempÍR 1968: ml. halštat, výzkum Franz 1930-31 - jáma (chata ?) č. 2 a 4, datace V. Čtrnáct (č.",ces_Latn,0.9653,567.89,Trash
CTX200502039,38,20,15162 a 15141 ZČM Plzeň),ces_Latn,0.3180,1621.43,Trash
CTX200502039,38,21,inv.,eng_Latn,0.9883,60.62,Clear
CTX200502039,38,22,"jáma č. 2 - celková váha vzorku 13,22 g (7,45 g drť a příměs zeminy)",ces_Latn,0.9972,270.45,Noisy
CTX200502039,38,23,Hordeum vulgare,fra_Latn,0.3479,1853.97,Trash
CTX200502039,38,25,ječmen obecný,ces_Latn,0.9997,1759.70,Trash
CTX200502039,38,26,Lens esculenta,por_Latn,0.4276,10239.08,Trash
CTX200502039,38,28,čočka setá,ces_Latn,0.9115,560.15,Trash
CTX200502039,38,29,Panicum miliaceum,eng_Latn,0.4620,2219.20,Trash
CTX200502039,38,31,proso,ita_Latn,0.6576,4269.77,Trash
CTX200502039,38,32,Pisum sativum,ast_Latn,0.8679,728.58,Trash
CTX200502039,38,34,hrách,ces_Latn,0.5343,3413.55,Trash
CTX200502039,38,35,Triticum dicoccum,eng_Latn,0.6271,937.59,Trash
CTX200502039,38,37,pšenice dvouzrnka,ces_Latn,1.0000,1335.22,Trash
CTX200502039,38,38,Triticum aestivum,nld_Latn,0.1754,2847.31,Trash
CTX200502039,38,40,pšenice obecná,ces_Latn,0.9994,1846.62,Trash
CTX200502039,38,41,Vicia faba,glg_Latn,0.5010,31636.21,Trash
CTX200502039,38,43,bob setý,ces_Latn,0.9089,3939.08,Trash
CTX200502039,38,44,"jáma č.4- celková váha vzorku 6,47 g (6,4 g drť a příměs zeminy)",ces_Latn,0.9981,263.18,Noisy
CTX200502039,38,45,Hordeum vulgare,fra_Latn,0.3479,1853.97,Trash
CTX200502039,38,46,Panicum miliaceum,eng_Latn,0.4620,2219.20,Trash
CTX200502039,38,47,Pisum cf. sativum,ast_Latn,0.7382,709.84,Trash
CTX200502039,38,48,Triticum dicoccum,eng_Latn,0.6271,937.59,Trash
CTX200502039,38,49,3 ječmen obecný,ces_Latn,0.9996,1706.37,Trash
CTX200502039,38,50,15 proso seté,ces_Latn,0.8834,17875.93,Trash
CTX200502039,38,51,% hrách,slk_Latn,0.5152,32162.77,Trash
CTX200502039,38,52,2+1báze pšenice dvouzrnka,ces_Latn,1.0000,832.43,Trash
CTX200502039,38,53,Raný středověk:,ces_Latn,1.0000,166.86,Noisy
CTX200502039,38,54,Lokalita: Vstiš - RS Břicháček,ces_Latn,0.7845,422.42,Noisy
CTX200502039,38,55,Corylus avellana,vie_Latn,0.3535,4077.98,Trash
CTX200502039,38,56,Triticum aestivum,nld_Latn,0.1754,2847.31,Trash
CTX200502039,38,57,Triticum sp.,eng_Latn,0.7742,1088.91,Trash
CTX200502039,38,58,Avena sativa /fatua,por_Latn,0.5277,4109.77,Trash
CTX200502039,38,59,Cerealia,vie_Latn,0.4922,34065.25,Trash
CTX200502039,38,60,2 zl líska obecná,ces_Latn,0.7744,2051.51,Trash
CTX200502039,38,61,10 pšenice setá,ces_Latn,0.9969,3606.70,Trash
CTX200502039,38,62,3 pšenice,ces_Latn,0.9976,4771.41,Trash
CTX200502039,38,63,1 oves setý / hluchý,slk_Latn,0.5170,705.64,Trash
CTX200502039,38,64,1+ 12zl obilniny,ces_Latn,0.7236,10162.13,Trash
CTX200502039,38,65,Lokalita: Hradec u Stoda (okr Plzeň - jih) Metlička,ces_Latn,0.8925,940.49,Trash
CTX200502039,38,67,Triticum aestivum,nld_Latn,0.1754,2847.31,Trash
CTX200502039,38,68,12,N/A,0,0,Non-text
CTX200502039,38,71,5,N/A,0,0,Non-text
CTX200502039,38,74,1 + 1/2,N/A,0,0,Non-text
CTX200502039,38,77,1,N/A,0,0,Non-text
CTX200502039,38,79,23a (46/03),N/A,0,0,Non-text
CTX200502039,38,81,1+1/2,N/A,0,0,Non-text
CTX200502039,38,84,2,N/A,0,0,Non-text
CTX200502039,37,1,37,N/A,0,0,Non-text
CTX200502039,128,1,30,N/A,0,0,Non-text
CTX200502039,128,2,34,N/A,0,0,Non-text
CTX200502039,225,3,2002,N/A,0,0,Non-text
CTX200502039,225,9,16.10.20021,N/A,0,0,Non-text
CTX200502039,262,2,604,N/A,0,0,Non-text
CTX200502039,262,3,rok,N/A,0,0,Non-text
CTX200502039,262,4,2002,N/A,0,0,Non-text
CTX200502039,262,9,ZAV,N/A,0,0,Non-text
CTX200502039,262,10,7.11.2002,N/A,0,0,Non-text
CTX200502039,70,2,"(7,5;7,5)",N/A,0,0,Non-text
CTX200502039,70,3,"353,12 m",N/A,0,0,Non-text
CTX200502039,70,4,(5;10),N/A,0,0,Non-text
CTX200502039,70,5,"(5;7,5)",N/A,0,0,Non-text
CTX200502039,70,6,"353,17 m",N/A,0,0,Non-text
CTX200502039,70,8,"(7,5;7,5)",N/A,0,0,Non-text
CTX200502039,70,10,"353,10 m",N/A,0,0,Non-text
CTX200502039,70,11,"353,22 m",N/A,0,0,Non-text
CTX200502039,70,12,"(7,5;5)",N/A,0,0,Non-text
CTX200502039,70,13,(5;5),N/A,0,0,Non-text
CTX200502039,70,16,"353,24 m",N/A,0,0,Non-text
CTX200502039,70,17,"353,18 m",N/A,0,0,Non-text
CTX200502039,70,18,(10;5),N/A,0,0,Non-text
CTX200502039,70,20,"(7,",N/A,0,0,Non-text
CTX200502039,70,21,o. 24/a,N/A,0,0,Non-text
CTX200502039,70,22,v. 25,N/A,0,0,Non-text
CTX200502039,70,23,"353,71 m",N/A,0,0,Non-text
CTX200502039,70,24,"353,22 m",N/A,0,0,Non-text
CTX200502039,70,25,"o. 77, v. 78",N/A,0,0,Non-text
CTX200502039,70,26,0 1 m,N/A,0,0,Non-text
CTX200502039,160,2,O,N/A,0,0,Non-text
CTX200502039,160,18,6282002,N/A,0,0,Non-text
CTX200502039,160,21,6302002,N/A,0,0,Non-text
CTX200502039,38,69,pšenice setá,ces_Latn,0.9986,4831.44,Trash
CTX200502039,38,70,Secale cereale,ron_Latn,0.5892,34940.77,Trash
CTX200502039,38,72,žito seté,ces_Latn,0.9990,30640.80,Trash
CTX200502039,38,73,Avena sativa /fatua,por_Latn,0.5277,4109.77,Trash
CTX200502039,38,75,oves setý / hluchý,slk_Latn,0.5109,429.07,Noisy
CTX200502039,38,76,Hordeum vulgare,fra_Latn,0.3479,1853.97,Trash
CTX200502039,38,78,ječmen obecný,ces_Latn,0.9997,1759.69,Trash
CTX200502039,38,80,Triticum aestivum,nld_Latn,0.1754,2847.29,Trash
CTX200502039,38,82,pšenice setá,ces_Latn,0.9986,4831.44,Trash
CTX200502039,38,83,Secale cereale,ron_Latn,0.5892,34940.77,Trash
CTX200502039,38,85,žito seté,ces_Latn,0.9990,30640.80,Trash
CTX200502039,127,1,"Obr. 75: Vícov, okr. Plzeň - jih. Kresebná dokumentace nálezů. 1 - 16 - vrstva 28/2004; 17 - 22 - vrstva 28/2002.",ces_Latn,0.7934,209.14,Noisy
CTX200502039,37,2,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,37,3,"obj.139, výplň 140",slk_Latn,0.8661,1053.89,Trash
CTX200502039,37,4,uhlíky,ces_Latn,0.9997,2831.32,Trash
CTX200502039,37,5,neolit (kult. vyp. ker.),ces_Latn,0.7846,2170.24,Trash
CTX200502039,37,6,C2/d,eng_Latn,0.7009,210.25,Noisy
CTX200502039,37,7,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,37,8,uhlíky,ces_Latn,0.9997,2831.32,Trash
CTX200502039,37,9,halštat,slk_Latn,0.6083,1082.28,Trash
CTX200502039,37,10,sídlištní vrstva,ces_Latn,0.9425,505.78,Trash
CTX200502039,37,11,C2/a-b,vie_Latn,0.5977,100.32,Noisy
CTX200502039,37,12,"obj.61, výplň 62",slk_Latn,0.8987,777.40,Trash
CTX200502039,37,13,uhlíky,ces_Latn,0.9997,2831.32,Trash
CTX200502039,37,14,halštat,slk_Latn,0.6083,1082.28,Trash
CTX200502039,37,15,chata,gle_Latn,0.9245,31478.18,Trash
CTX200502039,37,16,C2/b,vie_Latn,0.7078,202.19,Noisy
CTX200502039,37,17,"obj.115, výplň 116",slk_Latn,0.8590,1163.22,Trash
CTX200502039,37,18,uhlíky,ces_Latn,0.9997,2831.32,Trash
CTX200502039,37,19,pravěk-středověk,ces_Latn,1.0000,123.28,Noisy
CTX200502039,37,20,(poruš. skrývkou),slk_Latn,0.5362,497.77,Noisy
CTX200502039,37,21,Okolnosti výzkumu a metodika,ces_Latn,0.9967,629.76,Trash
CTX200502039,37,22,Nálezová zpráva podává přehled archeobotanických nálezů z výzkumu J. Pícky z lokality,ces_Latn,1.0000,263.75,Noisy
CTX200502039,37,23,Vícov (k.ú. Přeštice) p.p.č. 1238/7 a 1238/8. Jde o jeden z prvních pokusů systematicky vzorkovat i,ces_Latn,0.9999,245.26,Noisy
CTX200502039,37,24,menší plošnou sondáž polykulturní pravěké lokality. Přes určité obtíže způsobené nemožností plavit,ces_Latn,1.0000,200.46,Noisy
CTX200502039,37,25,archeobotanické zbytky přímo v terénu a z toho vyplývající poněkud omezené možnosti vzorkování,ces_Latn,1.0000,306.38,Noisy
CTX200502039,37,26,"studovaných kontextů, bylo k archeobotanické makrozbytkové analýze předáno celkem 15",ces_Latn,1.0000,630.03,Trash
CTX200502039,37,27,archeologických vzorků (10 vzorků pozitivních). Pro xylotomární analýzu bylo vzorkováno cca 35,ces_Latn,1.0000,352.40,Noisy
CTX200502039,37,28,kontextů.,ces_Latn,0.9479,1409.87,Trash
CTX200502039,37,29,"Všechny archeobotanické vzorky byly odebírány metodou záměrného odběru, založenou na",ces_Latn,1.0000,299.89,Noisy
CTX200502039,37,30,"přímém pozorování rostlinných zbytků (nejčastěji fragmentů uhlíků) v terénu, popř. na základě",ces_Latn,1.0000,194.54,Noisy
CTX200502039,37,31,předchozích vědomostí a intuice terénního archeologa bez stálé přítomnosti archeobotanika při,ces_Latn,1.0000,330.20,Noisy
CTX200502039,37,32,exkavaci - přednostně byly vzorkovány keramickými nálezy dobře datované archeologické objekty.,ces_Latn,1.0000,398.09,Noisy
CTX200502039,37,33,Odběr vzorků byl proveden z běžných (suchých) půdních situací. Vzorky sedimentu pro,ces_Latn,1.0000,255.59,Noisy
CTX200502039,37,34,archeobotanickou makrozbytkovou analýzu byly odebírány do igelitových pytlů.,ces_Latn,0.9996,703.50,Trash
CTX200502039,37,35,Bylo použito flotační metody separace a koncentrace makrozbytků rostlin pracující na,ces_Latn,1.0000,754.71,Trash
CTX200502039,37,36,principu rozdílné relativní hmotnosti makrozbytků rostlin a minerální frakce odebraného,ces_Latn,1.0000,568.74,Trash
CTX200502039,37,37,"archeobotanického vzorku (Jones 1991, Van der Veen 1984). Vzorek sedimentu byl namočen do",ces_Latn,0.9796,1031.77,Trash
CTX200502039,37,38,většího objemu vlažné vody a důkladně promíchán. Poté byla kapalina nad sedimentujícím,ces_Latn,1.0000,276.15,Noisy
CTX200502039,37,39,"materiálem za intenzivního míchání přelita přes síto o průměru ok 0,4 mm, byly tak odděleny",ces_Latn,1.0000,219.80,Noisy
CTX200502039,37,40,veškeré na hladině plovoucí a ve vodním sloupci vzlínající rostlinné zbytky. Postup byl několikrát,ces_Latn,1.0000,384.88,Noisy
CTX200502039,37,41,"opakován, až byl vodní sloupec a hladina čistá (nebyly patrné žádné plovoucí ani vzlínající částice).",ces_Latn,1.0000,576.38,Trash
CTX200502039,37,42,Po vysušení byly veškeré určitelné makrozbytky rostlin vybrány a determinovány pod,ces_Latn,1.0000,687.54,Trash
CTX200502039,37,43,stereoskopickým mikroskopem. Residuum (minerální frakce) oddělené od vzorku bylo pak,ces_Latn,0.9998,403.64,Noisy
CTX200502039,37,44,"prohlédnuto z menší části pro případ, že by se nepodařilo oddělit dokonale všechny makrozbytky",ces_Latn,1.0000,463.06,Noisy
CTX200502039,37,45,rostlin.,ces_Latn,0.9998,766.11,Trash
CTX200502039,37,46,Uhlíky byly vzorkovány přímo v terénu jednotlivým bodovým odběrem z archeologických,ces_Latn,1.0000,412.48,Noisy
CTX200502039,37,47,sedimentů nebo vyplaveny z archeobotanických vzorků a ponechány pozvolna vyschnout.,ces_Latn,1.0000,444.86,Noisy
CTX200502039,37,48,Odebrané uhlíky byly bez jakýchkoli úprav lámány a na čerstvých lomných plochách prohlíženy,ces_Latn,0.9993,185.22,Noisy
CTX200502039,37,49,pod světelným mikroskopem (výsledky analýzy uhlíků nebyly zatím dodány a budou k zprávě,ces_Latn,1.0000,335.11,Noisy
CTX200502039,37,50,připojeny později).,ces_Latn,1.0000,331.24,Noisy
CTX200502039,37,51,2. Přehled dosavadních výzkumů,ces_Latn,1.0000,536.89,Trash
CTX200502039,37,52,Rozbory archeobotanických zbytků ze západočeského regionu nejsou až dosud běžnou,ces_Latn,1.0000,646.82,Trash
CTX200502039,37,53,součástí archeologických výzkumů. V následujícím přehledu udávám dosavadní výsledky,ces_Latn,1.0000,185.97,Noisy
CTX200502039,37,54,archeobotanických makrozbytkových analýz ze sledovaného regionu západních Čech pro starší,ces_Latn,0.9998,558.73,Trash
CTX200502039,37,55,"dobu železnou (Halštatské období), raný středověk a vrcholný středověk 1. Ve výčtu jsou uvedeny",ces_Latn,1.0000,177.59,Noisy
CTX200502039,37,56,pouze užitkové druhy.,ces_Latn,1.0000,1147.49,Trash
CTX200502039,37,57,Starší doba železná (Halštatské období):,ces_Latn,0.7426,396.61,Noisy
CTX200502039,37,58,Lokalita: Červený Hrádek (okr. Plzeň - město),ces_Latn,0.9990,197.83,Noisy
CTX200502039,37,59,Tempír - Vodák 1959: z výplně halštatské chaty výzkum 1932 (7.-5. století př. Kr.) datace V.,ces_Latn,0.9999,588.23,Trash
CTX200502039,37,60,Čtrnáct (č. inv. 346/1 ZČM Plzeň),ces_Latn,0.8588,590.54,Trash
CTX200502039,128,3,"Obr. 76: Vícov, okr. Plzeň - jih. Kresebná dokumentace nálezů. 1 - 7, 30 - 36 - vrstva 28/2002; 8 - 29 - vrstva 28/2004.",ces_Latn,0.7328,203.62,Noisy
CTX200502039,225,1,číslo snímku,ces_Latn,0.9786,2966.31,Trash
CTX200502039,225,2,567 rok,ces_Latn,0.9831,4125.72,Trash
CTX200502039,225,4,Název lokality,ces_Latn,0.9999,3407.74,Trash
CTX200502039,225,5,"Vícov - RD, parcelní č.1238/7 a 1238/8",ces_Latn,0.9346,641.10,Trash
CTX200502039,225,6,Druh,slk_Latn,0.8958,908.11,Trash
CTX200502039,225,7,I ZAV,eng_Latn,0.9111,6313.54,Trash
CTX200502039,225,8,Datum pořízení,ces_Latn,1.0000,3235.74,Trash
CTX200502039,225,10,Popis,bos_Latn,0.7867,1070.06,Trash
CTX200502039,225,11,"obj. 73, výplň 74, čtverec B2 - sektor d, sídlištní objekt",ces_Latn,0.8681,384.53,Noisy
CTX200502039,225,12,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX200502039,262,1,číslo snímku,ces_Latn,0.9786,2966.31,Trash
CTX200502039,262,5,Název lokality,ces_Latn,0.9999,3407.74,Trash
CTX200502039,262,6,"Vícov - RD, parcelní č.1238/7 a 1238/8",ces_Latn,0.9346,641.10,Trash
CTX200502039,262,7,Druh,slk_Latn,0.8958,908.11,Trash
CTX200502039,262,8,Datum pořízení,ces_Latn,1.0000,3235.74,Trash
CTX200502039,262,11,Popis,bos_Latn,0.7867,1070.06,Trash
CTX200502039,262,12,"obj. 77, výplň 78, čtverec A3 - sektor d, kamenná",slk_Latn,0.5647,527.85,Trash
CTX200502039,262,13,destrukce v hospoidářském či obytném objektu,ces_Latn,1.0000,533.87,Trash
CTX200502039,262,14,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX200502039,70,1,"Obr. 18: Vícov, okr. Plzeň - jih. Dokumentace stratigrafických jednotek ve čtverci B2 (výzkum 2002).",ces_Latn,0.9990,373.18,Noisy
CTX200502039,70,7,povrch skrývky,slk_Latn,0.9979,664.43,Trash
CTX200502039,70,9,povrch skrývky,slk_Latn,0.9979,664.43,Trash
CTX200502039,70,14,povrch skrývky,slk_Latn,0.9979,664.43,Trash
CTX200502039,70,15,vr. 28,vie_Latn,0.9804,1547.78,Trash
CTX200502039,70,19,povrch skrývky,slk_Latn,0.9979,664.43,Trash
CTX200502039,160,1,Stránka 2,ces_Latn,0.9739,21183.23,Trash
CTX200502039,160,3,číslo s rok I Název lokality Druh Popis,ces_Latn,0.9938,3054.51,Trash
CTX200502039,160,4,"6162002 Vicov -RD, parcelní č.1238/7 a 1238/ ZAV obj. 139, výplň 140, čtverec B4 - sektory a-b. nepravidelný sídlišt",ces_Latn,0.5831,765.20,Trash
CTX200502039,160,5,"6172002 Vicov - RD, parcelní č 1238/7 a 1238/ ZAV obj. 139, výplň 140, čtverec B4 - sektory a-b, nepravidelný sídlišt",ces_Latn,0.5309,634.49,Trash
CTX200502039,160,6,"6182002 Vicov - RD, parcelní č. 1238/7 a 1238/ ZAV čtverec B4 - sektor b, obj. 36, 109 a 139",ces_Latn,0.7352,877.67,Trash
CTX200502039,160,7,"6192002 Vicov - RD, parcelní č.1238/7 a 1238/ ZAV čtverec 84- sektor b», obj 36, 109 a 139",ces_Latn,0.7117,1542.64,Trash
CTX200502039,160,8,"620 2002 Vicov - RD, parcelní č.1238/7 a 1238/lZAV obj. 77, výplň 78, čtverec A3 - sektor d, obytný či hospodářský ob",ces_Latn,0.8746,479.86,Noisy
CTX200502039,160,9,"6212002 Vicov - RD, parcelní č.1238/7 a 1238/iZAV obj. 77, výplň 78, čtverec A3 - sektor d, obytný či hospodářský ob",ces_Latn,0.8915,438.55,Noisy
CTX200502039,160,10,"622 2002 Vicov - RD, parcelní č.1238/7 a 1238/jZAV obj. 141, výplň 142, čtverec A1 - sektor b, sloupová jamka",ces_Latn,0.8811,818.49,Trash
CTX200502039,160,11,"6232002 Vicov - RD, parcelní č 1238/7 a 1238/ZAV obj. 123, výplň 124, čtverec A1 - sektor b, sloupová jamka",ces_Latn,0.9079,751.19,Trash
CTX200502039,160,12,"62412002 Vicov - RD, parcelní č 1238/7 a 1238/ ZAV obj. 42, výplně 143, 144 a 145, čtverec A1 - sektor c, přikopovitá",ces_Latn,0.9970,504.28,Trash
CTX200502039,160,13,"6252002 Vicov - RD, parcelní č.1238/7 a 1238/ ZAV obj. 42, výplně 143, 144 a 145, čtverec A1 - sektor c, přikopovitá",ces_Latn,0.9966,546.67,Trash
CTX200502039,160,14,"6262002 Vicov - RD parcelní č.1238/7 a 1238/ ZAV čtverec A3 - sektor d, obj. 77, 83, 85, 91, 95, 125, 127. 129, 131,",ces_Latn,0.4435,317.98,Noisy
CTX200502039,160,15,"627 2002 Vicov - RD, parcelní č. 1238/7 a 1238/ ZAV čtverec A1 - sektory b-c, obj. 5, 42 a 79",ces_Latn,0.7006,836.15,Trash
CTX200502039,160,16,PDatumpoři Fotografie,ces_Latn,0.9986,270.25,Noisy
CTX200502039,160,17,"ZAV obj. 42, výplně 143,144 a 145, čtverec A1 - sektor c. přikopovitá",ces_Latn,0.9997,548.86,Trash
CTX200502039,160,19,"Vicov - RD, parcelní č.1238/7 a 1238/ ZAV čtverec A1 - sektory b-c, obj. 1, 5, 42 a 79",ces_Latn,0.6608,589.27,Trash
CTX200502039,160,20,"6292002 Vicov - RD, parcelní č 1238/7 a 1238/ ZAVobj. 1 a 5 porušené objektem 42, čtverec A1 - sektor c, obytný či",ces_Latn,0.8279,814.86,Trash
CTX200502039,160,22,"Vicov - RD, parcelní č 1238/7 a 1238/ ZAV čtverec A1 - sektor c. obj. 1, 5 a 42",ces_Latn,0.8033,633.75,Trash
CTX200502039,160,23,12 11 2002Editor 3.0 Photo,kor_Hang,0.4461,3248.65,Trash
CTX200502039,160,24,12.11 2002Editor 3.0 Photo,kor_Hang,0.3290,1291.58,Trash
CTX200502039,160,25,12 11.2002Editor 3.0 Photo,kor_Hang,0.4237,1226.32,Trash
CTX200502039,160,26,12.11.2002Editor3 0 Photo,kor_Hang,0.2428,2387.33,Trash
CTX200502039,160,27,12.11 2002Editor 3 0 Photo,kor_Hang,0.3464,9416.34,Trash
CTX200502039,160,28,12.11 2002EdÍtor 3.0 Photo,kor_Hang,0.2948,2896.50,Trash
CTX200502039,160,29,12.1 1.2002Editor3.0 Photo,kor_Hang,0.2358,494.22,Noisy
CTX200502039,160,30,12.11 2002EdÍtor sTPhoto,kor_Hang,0.3780,21716.33,Trash
CTX200502039,160,31,18 11 2002Editor3.0 Photo,kor_Hang,0.3656,5502.26,Trash
CTX200502039,160,32,18.11.2002Editor 3.0 Photo,kor_Hang,0.3308,352.91,Noisy
CTX200502039,160,33,18.11.2002Editor 3.0 Photo,kor_Hang,0.3308,352.91,Noisy
CTX200502039,160,34,18.1 1.2002Editor 3.0 Photo,kor_Hang,0.3911,513.35,Trash
CTX200502039,160,43,19.11.20023.0Photo,N/A,0,0,Non-text
CTX200502039,160,54,632 2002 ',N/A,0,0,Non-text
CTX200502039,284,2,rok,N/A,0,0,Non-text
CTX200502039,284,3,626,N/A,0,0,Non-text
CTX200502039,284,4,2002,N/A,0,0,Non-text
CTX200502039,284,8,ZAV,N/A,0,0,Non-text
CTX200502039,284,10,18.11.2002,N/A,0,0,Non-text
CTX200502039,284,13,"127, 129, 131, 133, 135, 137",N/A,0,0,Non-text
CTX200502039,189,2,rok,N/A,0,0,Non-text
CTX200502039,189,3,531,N/A,0,0,Non-text
CTX200502039,189,4,2002,N/A,0,0,Non-text
CTX200502039,189,10,21.9.2002,N/A,0,0,Non-text
CTX200502039,96,2,před 5.6.2000),N/A,0,0,Non-text
CTX200502039,186,3,2002,N/A,0,0,Non-text
CTX200502039,186,9,21.9.2002,N/A,0,0,Non-text
CTX200502039,99,1,1.,N/A,0,0,Non-text
CTX200502039,99,2,2.,N/A,0,0,Non-text
CTX200502039,235,3,2002,N/A,0,0,Non-text
CTX200502039,235,7,ZAV,N/A,0,0,Non-text
CTX200502039,235,9,31.10.2002,N/A,0,0,Non-text
CTX200502039,27,1,27,N/A,0,0,Non-text
CTX200502039,137,2,"2004; 10 - sběrzákl. pasy 2004; 11,15- 16, 18 - 21 - o. 1, v. 2/2002; 12 - o. 79, v. 80/2002; 13 - o. 42, v. 143/2002;",N/A,0,0,Non-text
CTX200502039,137,3,"14-o. 24, v. 25/2002; 17 - o. 17, v. 18/2002; 22 - o. 5, v. 6/2002.",N/A,0,0,Non-text
CTX200502039,28,1,28,N/A,0,0,Non-text
CTX200502039,28,6,□ 1.1.1,N/A,0,0,Non-text
CTX200502039,28,7,□ 1.1.1+1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,8,Cl 1.1.2,N/A,0,0,Non-text
CTX200502039,28,9,Cl 1.1.3,N/A,0,0,Non-text
CTX200502039,28,10,■ 1.1.4.1 + 1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,11,□ 1.4.1.1,N/A,0,0,Non-text
CTX200502039,28,12,D 1.4.1.1 + 1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,13,Cl 1.4.1.1 + 1.7.1.1,N/A,0,0,Non-text
CTX200502039,28,14,■ 1.4.1.10,N/A,0,0,Non-text
CTX200502039,28,15,■ 1.4.1.2,N/A,0,0,Non-text
CTX200502039,28,16,□ 1.4.1.2+1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,17,□ 1.4.1.2+1.7.2.1,N/A,0,0,Non-text
CTX200502039,28,18,d 1.4.1.2+1.7.2.1.+1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,19,■ 1.4.1.3,N/A,0,0,Non-text
CTX200502039,28,20,■ 1.4.1.3+1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,21,■ 1.4.1.4,N/A,0,0,Non-text
CTX200502039,28,22,□ 1.4.1.4+1.4.1.1,N/A,0,0,Non-text
CTX200502039,28,23,Cl 1.4.1.5,N/A,0,0,Non-text
CTX200502039,28,24,d 1.4.1.5+1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,25,□ 1.4.1.9,N/A,0,0,Non-text
CTX200502039,28,26,□ 1.4.2.1,N/A,0,0,Non-text
CTX200502039,28,27,d 1.4.2.1 + 1.7.1.1,N/A,0,0,Non-text
CTX200502039,28,28,d 1.4.2.2,N/A,0,0,Non-text
CTX200502039,28,29,□ 1.4.2.2+1.1.1,N/A,0,0,Non-text
CTX200502039,28,30,■ 1.4.2.3,N/A,0,0,Non-text
CTX200502039,28,31,□ 1.4.2.5.2+2.1.2.1,N/A,0,0,Non-text
CTX200502039,28,32,□ 1.7.1.1,N/A,0,0,Non-text
CTX200502039,28,33,Cl 1.7.2.2,N/A,0,0,Non-text
CTX200502039,28,34,d 2.1.1.1 + 1.7.1.2,N/A,0,0,Non-text
CTX200502039,28,35,Cl 2.1.2.1,N/A,0,0,Non-text
CTX200502039,28,36,□ 2.2.1.1,N/A,0,0,Non-text
CTX200502039,28,37,□ 4.37.1 + 1.1.1,N/A,0,0,Non-text
CTX200502039,28,38,■ 4.38.1,N/A,0,0,Non-text
CTX200502039,160,35,18.11 2002Editor 3.0 Photo,kor_Hang,0.3371,1222.94,Trash
CTX200502039,160,36,18.11 2002Editor 3.0 Photo,kor_Hang,0.3371,1222.94,Trash
CTX200502039,160,37,18 11 2002Editor 3.0 Photo,kor_Hang,0.4998,3104.84,Trash
CTX200502039,160,38,19.11 2002Editor 3.0Photo,kor_Hang,0.2362,1400.38,Trash
CTX200502039,160,39,19.11 2002Editor 3.0 Photo,kor_Hang,0.3718,1162.48,Trash
CTX200502039,160,40,19.11.2002Editor 3.0 Photo,kor_Hang,0.3592,341.96,Noisy
CTX200502039,160,41,19.11.2002Editor 3 0 Photo,kor_Hang,0.3796,1593.17,Trash
CTX200502039,160,42,19.11.2002Editor3.0 Photo,kor_Hang,0.2603,350.26,Noisy
CTX200502039,160,44,20.11.2002Editor 3.0 Photo,kor_Hang,0.2650,371.27,Noisy
CTX200502039,160,45,20 11 2002Editor 3.0 Photo,kor_Hang,0.4049,3247.25,Trash
CTX200502039,160,46,20 11.2002Editor3.0 Photo,kor_Hang,0.2897,1250.01,Trash
CTX200502039,160,47,21 11.2002Editor 3 0 Photo,kor_Hang,0.4376,6359.29,Trash
CTX200502039,160,48,21.11 2002Editor 3.0 Photo,kor_Hang,0.3373,1257.57,Trash
CTX200502039,160,49,21.11 2002Editor 3.0 Photo,kor_Hang,0.3373,1257.57,Trash
CTX200502039,160,50,21.11 2002Editor 3.0 Photo,kor_Hang,0.3373,1257.57,Trash
CTX200502039,160,51,21.11 2002Editor 3.0 Photo,kor_Hang,0.3373,1257.57,Trash
CTX200502039,160,52,21.11.2002Editor 3.0 Photo,kor_Hang,0.3213,379.08,Noisy
CTX200502039,160,53,21.11.2002Editor 3.0 Photo,kor_Hang,0.3213,379.08,Noisy
CTX200502039,160,55,"6312002 Vicov - RD, parcelní č.123877 a 1238/ZAV žánrový obrázek dokončovacích prací na výzkumu, vybírání obj.",ces_Latn,0.9983,411.96,Noisy
CTX200502039,160,56,"632 2002 Vicov - RD, parcelní č.1238/7 a 1238/ZAV obj.77,výplň 78, čtverecB3 - sektor a,obytny či hospodářský ob",ces_Latn,0.9258,652.65,Trash
CTX200502039,160,57,"6332002Vicov - RD, parcelní č.1238/7 a 1238/ ZAV obj. 77, výplň 78, čtverec B3 - sektor a, obytný či hospodářský ob",ces_Latn,0.9123,451.28,Noisy
